DMF_ID,High_Yield_ID,High_Yield,Simlarity
(415, 1680, 72.0, array([[-0.56130837]]))
(415, 1683, 52.0, array([[-0.54127256]]))
(415, 1692, 66.0, array([[-0.55962118]]))
(415, 1776, 62.0, array([[-0.57659118]]))
(415, 1779, 51.0, array([[-0.53103403]]))
(416, 132, 54.0, array([[-0.52991724]]))
(416, 216, 61.0, array([[-0.56052151]]))
(416, 240, 54.0, array([[-0.42677349]]))
(416, 254, 73.0, array([[-0.56029073]]))
(416, 255, 75.0, array([[-0.55541419]]))
(416, 336, 65.0, array([[-0.55381228]]))
(416, 338, 54.0, array([[-0.5372481]]))
(416, 339, 60.0, array([[-0.54291045]]))
(416, 341, 60.0, array([[-0.53971634]]))
(416, 345, 54.0, array([[-0.53323767]]))
(416, 348, 70.0, array([[-0.55971237]]))
(416, 357, 53.0, array([[-0.5166438]]))
(416, 960, 60.0, array([[-0.54721518]]))
(416, 1080, 73.0, array([[-0.55945805]]))
(416, 1092, 57.0, array([[-0.54652681]]))
(416, 1176, 52.0, array([[-0.52547977]]))
(416, 1200, 75.0, array([[-0.56670055]]))
(416, 1203, 66.0, array([[-0.55821294]]))
(416, 1296, 80.0, array([[-0.56714668]]))
(416, 1299, 74.0, array([[-0.55806235]]))
(416, 1308, 68.6, array([[-0.56627374]]))
(416, 1320, 61.0, array([[-0.50537948]]))
(416, 1440, 70.0, array([[-0.55102792]]))
(416, 1443, 67.0, array([[-0.55160603]]))
(416, 1452, 59.0, array([[-0.55202078]]))
(416, 1560, 56.0, array([[-0.57492215]]))
(416, 1572, 73.0, array([[-0.60914863]]))
(416, 1656, 66.0, array([[-0.57794631]]))
(416, 1680, 72.0, array([[-0.55319594]]))
(416, 1683, 52.0, array([[-0.52135922]]))
(416, 1692, 66.0, array([[-0.55276126]]))
(416, 1776, 62.0, array([[-0.56200988]]))
(416, 1779, 51.0, array([[-0.50748043]]))
(426, 132, 54.0, array([[-0.46560622]]))
(426, 216, 61.0, array([[-0.50145122]]))
(426, 240, 54.0, array([[-0.35613942]]))
(426, 254, 73.0, array([[-0.49925341]]))
(426, 255, 75.0, array([[-0.49475169]]))
(426, 336, 65.0, array([[-0.49276595]]))
(426, 338, 54.0, array([[-0.47561988]]))
(426, 339, 60.0, array([[-0.48071301]]))
(426, 341, 60.0, array([[-0.47862482]]))
(426, 345, 54.0, array([[-0.46906125]]))
(426, 348, 70.0, array([[-0.49959047]]))
(426, 357, 53.0, array([[-0.4499649]]))
(426, 960, 60.0, array([[-0.48638704]]))
(426, 1080, 73.0, array([[-0.49628833]]))
(426, 1092, 57.0, array([[-0.48336757]]))
(426, 1176, 52.0, array([[-0.46018683]]))
(426, 1200, 75.0, array([[-0.50687374]]))
(426, 1203, 66.0, array([[-0.49791412]]))
(426, 1296, 80.0, array([[-0.50701083]]))
(426, 1299, 74.0, array([[-0.49744045]]))
(426, 1308, 68.6, array([[-0.50617016]]))
(426, 1320, 61.0, array([[-0.44274356]]))
(426, 1440, 70.0, array([[-0.489787]]))
(426, 1443, 67.0, array([[-0.48872346]]))
(426, 1452, 59.0, array([[-0.49180012]]))
(426, 1560, 56.0, array([[-0.51366609]]))
(426, 1572, 73.0, array([[-0.55457865]]))
(426, 1656, 66.0, array([[-0.51876286]]))
(426, 1680, 72.0, array([[-0.49259771]]))
(426, 1683, 52.0, array([[-0.45505062]]))
(426, 1692, 66.0, array([[-0.49063152]]))
(426, 1776, 62.0, array([[-0.49997139]]))
(426, 1779, 51.0, array([[-0.44446972]]))
(427, 132, 54.0, array([[-0.55564106]]))
(427, 216, 61.0, array([[-0.58499305]]))
(427, 240, 54.0, array([[-0.45017223]]))
(427, 254, 73.0, array([[-0.57722189]]))
(427, 255, 75.0, array([[-0.5718218]]))
(427, 336, 65.0, array([[-0.57575833]]))
(427, 338, 54.0, array([[-0.56649854]]))
(427, 339, 60.0, array([[-0.56700936]]))
(427, 341, 60.0, array([[-0.56685308]]))
(427, 345, 54.0, array([[-0.55823021]]))
(427, 348, 70.0, array([[-0.57833781]]))
(427, 357, 53.0, array([[-0.53821539]]))
(427, 960, 60.0, array([[-0.57807471]]))
(427, 1080, 73.0, array([[-0.57646257]]))
(427, 1092, 57.0, array([[-0.56950096]]))
(427, 1176, 52.0, array([[-0.54892333]]))
(427, 1200, 75.0, array([[-0.58378606]]))
(427, 1203, 66.0, array([[-0.57927608]]))
(427, 1296, 80.0, array([[-0.58400917]]))
(427, 1299, 74.0, array([[-0.57364568]]))
(427, 1308, 68.6, array([[-0.58437115]]))
(427, 1320, 61.0, array([[-0.51986687]]))
(427, 1440, 70.0, array([[-0.57132129]]))
(427, 1443, 67.0, array([[-0.56691581]]))
(427, 1452, 59.0, array([[-0.5830064]]))
(427, 1560, 56.0, array([[-0.59830765]]))
(427, 1572, 73.0, array([[-0.63530568]]))
(427, 1656, 66.0, array([[-0.5992467]]))
(427, 1680, 72.0, array([[-0.57373036]]))
(427, 1683, 52.0, array([[-0.54541904]]))
(427, 1692, 66.0, array([[-0.56944689]]))
(427, 1776, 62.0, array([[-0.58402485]]))
(427, 1779, 51.0, array([[-0.53390863]]))
(428, 132, 54.0, array([[-0.52889667]]))
(428, 216, 61.0, array([[-0.55686776]]))
(428, 240, 54.0, array([[-0.43246976]]))
(428, 254, 73.0, array([[-0.56252921]]))
(428, 255, 75.0, array([[-0.55819873]]))
(428, 336, 65.0, array([[-0.5530933]]))
(428, 338, 54.0, array([[-0.53545756]]))
(428, 339, 60.0, array([[-0.54219996]]))
(428, 341, 60.0, array([[-0.53590207]]))
(428, 345, 54.0, array([[-0.53100033]]))
(428, 348, 70.0, array([[-0.56119062]]))
(428, 357, 53.0, array([[-0.51570775]]))
(428, 960, 60.0, array([[-0.54403854]]))
(428, 1080, 73.0, array([[-0.56163349]]))
(428, 1092, 57.0, array([[-0.54416406]]))
(428, 1176, 52.0, array([[-0.52403296]]))
(428, 1200, 75.0, array([[-0.56717091]]))
(428, 1203, 66.0, array([[-0.55774094]]))
(428, 1296, 80.0, array([[-0.5703579]]))
(428, 1299, 74.0, array([[-0.56140348]]))
(428, 1308, 68.6, array([[-0.56727561]]))
(428, 1320, 61.0, array([[-0.50841302]]))
(428, 1440, 70.0, array([[-0.5520173]]))
(428, 1443, 67.0, array([[-0.55304393]]))
(428, 1452, 59.0, array([[-0.54922624]]))
(428, 1560, 56.0, array([[-0.57384337]]))
(428, 1572, 73.0, array([[-0.60530354]]))
(428, 1656, 66.0, array([[-0.57512021]]))
(428, 1680, 72.0, array([[-0.55439111]]))
(428, 1683, 52.0, array([[-0.52030385]]))
(428, 1692, 66.0, array([[-0.55360239]]))
(428, 1776, 62.0, array([[-0.56100406]]))
(428, 1779, 51.0, array([[-0.50547247]]))
(438, 132, 54.0, array([[-0.16666554]]))
(438, 216, 61.0, array([[-0.21058851]]))
(438, 240, 54.0, array([[-0.0972775]]))
(438, 254, 73.0, array([[-0.26878996]]))
(438, 255, 75.0, array([[-0.26769897]]))
(438, 336, 65.0, array([[-0.23816288]]))
(438, 338, 54.0, array([[-0.16723016]]))
(438, 339, 60.0, array([[-0.19905741]]))
(438, 341, 60.0, array([[-0.19611202]]))
(438, 345, 54.0, array([[-0.16134]]))
(438, 348, 70.0, array([[-0.26293521]]))
(438, 357, 53.0, array([[-0.14245224]]))
(438, 960, 60.0, array([[-0.20999069]]))
(438, 1080, 73.0, array([[-0.25962167]]))
(438, 1092, 57.0, array([[-0.19445517]]))
(438, 1176, 52.0, array([[-0.15633947]]))
(438, 1200, 75.0, array([[-0.27641311]]))
(438, 1203, 66.0, array([[-0.2458238]]))
(438, 1296, 80.0, array([[-0.29936384]]))
(438, 1299, 74.0, array([[-0.27393363]]))
(438, 1308, 68.6, array([[-0.26412242]]))
(438, 1320, 61.0, array([[-0.21752602]]))
(438, 1440, 70.0, array([[-0.24670461]]))
(438, 1443, 67.0, array([[-0.23300912]]))
(438, 1452, 59.0, array([[-0.2246125]]))
(438, 1560, 56.0, array([[-0.23519361]]))
(438, 1572, 73.0, array([[-0.28517077]]))
(438, 1656, 66.0, array([[-0.24073083]]))
(438, 1680, 72.0, array([[-0.26029349]]))
(438, 1683, 52.0, array([[-0.14343443]]))
(438, 1692, 66.0, array([[-0.23779207]]))
(438, 1776, 62.0, array([[-0.23058143]]))
(438, 1779, 51.0, array([[-0.12782091]]))
(439, 132, 54.0, array([[-0.44566504]]))
(439, 216, 61.0, array([[-0.48065512]]))
(439, 240, 54.0, array([[-0.36795873]]))
(439, 254, 73.0, array([[-0.51028721]]))
(439, 255, 75.0, array([[-0.50659532]]))
(439, 336, 65.0, array([[-0.49450427]]))
(439, 338, 54.0, array([[-0.44905632]]))
(439, 339, 60.0, array([[-0.46825324]]))
(439, 341, 60.0, array([[-0.46870539]]))
(439, 345, 54.0, array([[-0.44193999]]))
(439, 348, 70.0, array([[-0.50754273]]))
(439, 357, 53.0, array([[-0.42190139]]))
(439, 960, 60.0, array([[-0.48298704]]))
(439, 1080, 73.0, array([[-0.50608405]]))
(439, 1092, 57.0, array([[-0.46622391]]))
(439, 1176, 52.0, array([[-0.43543519]]))
(439, 1200, 75.0, array([[-0.51708828]]))
(439, 1203, 66.0, array([[-0.49929994]]))
(439, 1296, 80.0, array([[-0.53060691]]))
(439, 1299, 74.0, array([[-0.50978032]]))
(439, 1308, 68.6, array([[-0.50994445]]))
(439, 1320, 61.0, array([[-0.45461067]]))
(439, 1440, 70.0, array([[-0.49700938]]))
(439, 1443, 67.0, array([[-0.48388036]]))
(439, 1452, 59.0, array([[-0.49449866]]))
(439, 1560, 56.0, array([[-0.49975448]]))
(439, 1572, 73.0, array([[-0.54308704]]))
(439, 1656, 66.0, array([[-0.50203687]]))
(439, 1680, 72.0, array([[-0.50543411]]))
(439, 1683, 52.0, array([[-0.42609982]]))
(439, 1692, 66.0, array([[-0.4884519]]))
(439, 1776, 62.0, array([[-0.49339551]]))
(439, 1779, 51.0, array([[-0.41212195]]))
(440, 132, 54.0, array([[-0.37482401]]))
(440, 216, 61.0, array([[-0.41039534]]))
(440, 240, 54.0, array([[-0.3227149]]))
(440, 254, 73.0, array([[-0.47215244]]))
(440, 255, 75.0, array([[-0.47055976]]))
(440, 336, 65.0, array([[-0.44071694]]))
(440, 338, 54.0, array([[-0.36955237]]))
(440, 339, 60.0, array([[-0.40466628]]))
(440, 341, 60.0, array([[-0.39719274]]))
(440, 345, 54.0, array([[-0.36819613]]))
(440, 348, 70.0, array([[-0.46517236]]))
(440, 357, 53.0, array([[-0.3544823]]))
(440, 960, 60.0, array([[-0.41003286]]))
(440, 1080, 73.0, array([[-0.46618624]]))
(440, 1092, 57.0, array([[-0.40042329]]))
(440, 1176, 52.0, array([[-0.36571471]]))
(440, 1200, 75.0, array([[-0.47642436]]))
(440, 1203, 66.0, array([[-0.4477171]]))
(440, 1296, 80.0, array([[-0.49950553]]))
(440, 1299, 74.0, array([[-0.47684113]]))
(440, 1308, 68.6, array([[-0.4660546]]))
(440, 1320, 61.0, array([[-0.42582245]]))
(440, 1440, 70.0, array([[-0.45041945]]))
(440, 1443, 67.0, array([[-0.44087216]]))
(440, 1452, 59.0, array([[-0.42413474]]))
(440, 1560, 56.0, array([[-0.43836189]]))
(440, 1572, 73.0, array([[-0.47680091]]))
(440, 1656, 66.0, array([[-0.43979075]]))
(440, 1680, 72.0, array([[-0.46228883]]))
(440, 1683, 52.0, array([[-0.35398818]]))
(440, 1692, 66.0, array([[-0.44313454]]))
(440, 1776, 62.0, array([[-0.43440007]]))
(440, 1779, 51.0, array([[-0.33477984]]))
(450, 132, 54.0, array([[-0.23066274]]))
(450, 216, 61.0, array([[-0.27361748]]))
(450, 240, 54.0, array([[-0.1629741]]))
(450, 254, 73.0, array([[-0.32978581]]))
(450, 255, 75.0, array([[-0.3285892]]))
(450, 336, 65.0, array([[-0.29965812]]))
(450, 338, 54.0, array([[-0.22989]]))
(450, 339, 60.0, array([[-0.26212015]]))
(450, 341, 60.0, array([[-0.25919632]]))
(450, 345, 54.0, array([[-0.22425329]]))
(450, 348, 70.0, array([[-0.32395869]]))
(450, 357, 53.0, array([[-0.20459967]]))
(450, 960, 60.0, array([[-0.27152182]]))
(450, 1080, 73.0, array([[-0.3201862]]))
(450, 1092, 57.0, array([[-0.25684729]]))
(450, 1176, 52.0, array([[-0.21989494]]))
(450, 1200, 75.0, array([[-0.3365336]]))
(450, 1203, 66.0, array([[-0.30726454]]))
(450, 1296, 80.0, array([[-0.35848588]]))
(450, 1299, 74.0, array([[-0.33382555]]))
(450, 1308, 68.6, array([[-0.32574306]]))
(450, 1320, 61.0, array([[-0.27160999]]))
(450, 1440, 70.0, array([[-0.30851859]]))
(450, 1443, 67.0, array([[-0.29512687]]))
(450, 1452, 59.0, array([[-0.28749509]]))
(450, 1560, 56.0, array([[-0.29746784]]))
(450, 1572, 73.0, array([[-0.34546477]]))
(450, 1656, 66.0, array([[-0.30314588]]))
(450, 1680, 72.0, array([[-0.32068466]]))
(450, 1683, 52.0, array([[-0.20652446]]))
(450, 1692, 66.0, array([[-0.29980202]]))
(450, 1776, 62.0, array([[-0.29195706]]))
(450, 1779, 51.0, array([[-0.19152376]]))
(451, 132, 54.0, array([[-0.45715476]]))
(451, 216, 61.0, array([[-0.49093751]]))
(451, 240, 54.0, array([[-0.38371756]]))
(451, 254, 73.0, array([[-0.52411678]]))
(451, 255, 75.0, array([[-0.52054321]]))
(451, 336, 65.0, array([[-0.50635955]]))
(451, 338, 54.0, array([[-0.45985822]]))
(451, 339, 60.0, array([[-0.4800244]]))
(451, 341, 60.0, array([[-0.47950984]]))
(451, 345, 54.0, array([[-0.45221089]]))
(451, 348, 70.0, array([[-0.520997]]))
(451, 357, 53.0, array([[-0.43247578]]))
(451, 960, 60.0, array([[-0.49395403]]))
(451, 1080, 73.0, array([[-0.51938858]]))
(451, 1092, 57.0, array([[-0.47686147]]))
(451, 1176, 52.0, array([[-0.44639366]]))
(451, 1200, 75.0, array([[-0.52981432]]))
(451, 1203, 66.0, array([[-0.51165861]]))
(451, 1296, 80.0, array([[-0.54509725]]))
(451, 1299, 74.0, array([[-0.52394802]]))
(451, 1308, 68.6, array([[-0.52301546]]))
(451, 1320, 61.0, array([[-0.46712375]]))
(451, 1440, 70.0, array([[-0.5102195]]))
(451, 1443, 67.0, array([[-0.49676152]]))
(451, 1452, 59.0, array([[-0.50648074]]))
(451, 1560, 56.0, array([[-0.51158186]]))
(451, 1572, 73.0, array([[-0.55328749]]))
(451, 1656, 66.0, array([[-0.51285437]]))
(451, 1680, 72.0, array([[-0.51892353]]))
(451, 1683, 52.0, array([[-0.43700344]]))
(451, 1692, 66.0, array([[-0.50116345]]))
(451, 1776, 62.0, array([[-0.50503306]]))
(451, 1779, 51.0, array([[-0.42230283]]))
(452, 132, 54.0, array([[-0.30608159]]))
(452, 216, 61.0, array([[-0.33885682]]))
(452, 240, 54.0, array([[-0.27027368]]))
(452, 254, 73.0, array([[-0.41350096]]))
(452, 255, 75.0, array([[-0.41268665]]))
(452, 336, 65.0, array([[-0.37583891]]))
(452, 338, 54.0, array([[-0.29790422]]))
(452, 339, 60.0, array([[-0.33723112]]))
(452, 341, 60.0, array([[-0.32641061]]))
(452, 345, 54.0, array([[-0.29698457]]))
(452, 348, 70.0, array([[-0.40478334]]))
(452, 357, 53.0, array([[-0.28470602]]))
(452, 960, 60.0, array([[-0.34075774]]))
(452, 1080, 73.0, array([[-0.40675547]]))
(452, 1092, 57.0, array([[-0.33047588]]))
(452, 1176, 52.0, array([[-0.29593507]]))
(452, 1200, 75.0, array([[-0.41524218]]))
(452, 1203, 66.0, array([[-0.38326405]]))
(452, 1296, 80.0, array([[-0.44471568]]))
(452, 1299, 74.0, array([[-0.4202432]]))
(452, 1308, 68.6, array([[-0.40444726]]))
(452, 1320, 61.0, array([[-0.36988541]]))
(452, 1440, 70.0, array([[-0.38950319]]))
(452, 1443, 67.0, array([[-0.3786631]]))
(452, 1452, 59.0, array([[-0.35697851]]))
(452, 1560, 56.0, array([[-0.37078881]]))
(452, 1572, 73.0, array([[-0.40527595]]))
(452, 1656, 66.0, array([[-0.36983764]]))
(452, 1680, 72.0, array([[-0.40187154]]))
(452, 1683, 52.0, array([[-0.28440818]]))
(452, 1692, 66.0, array([[-0.38037116]]))
(452, 1776, 62.0, array([[-0.36728625]]))
(452, 1779, 51.0, array([[-0.26313332]]))
(462, 132, 54.0, array([[0.64551054]]))
(462, 216, 61.0, array([[0.61692987]]))
(462, 240, 54.0, array([[0.61849972]]))
(462, 254, 73.0, array([[0.50598413]]))
(462, 255, 75.0, array([[0.499985]]))
(462, 336, 65.0, array([[0.55670549]]))
(462, 338, 54.0, array([[0.65362656]]))
(462, 339, 60.0, array([[0.6097526]]))
(462, 341, 60.0, array([[0.61812509]]))
(462, 345, 54.0, array([[0.658664]]))
(462, 348, 70.0, array([[0.51977397]]))
(462, 357, 53.0, array([[0.66570454]]))
(462, 960, 60.0, array([[0.60559925]]))
(462, 1080, 73.0, array([[0.51707514]]))
(462, 1092, 57.0, array([[0.6223386]]))
(462, 1176, 52.0, array([[0.65399312]]))
(462, 1200, 75.0, array([[0.50577378]]))
(462, 1203, 66.0, array([[0.55073145]]))
(462, 1296, 80.0, array([[0.45773371]]))
(462, 1299, 74.0, array([[0.49014116]]))
(462, 1308, 68.6, array([[0.52333294]]))
(462, 1320, 61.0, array([[0.52535072]]))
(462, 1440, 70.0, array([[0.53363376]]))
(462, 1443, 67.0, array([[0.55594612]]))
(462, 1452, 59.0, array([[0.58444796]]))
(462, 1560, 56.0, array([[0.58403246]]))
(462, 1572, 73.0, array([[0.55820761]]))
(462, 1656, 66.0, array([[0.58896021]]))
(462, 1680, 72.0, array([[0.51347023]]))
(462, 1683, 52.0, array([[0.66950771]]))
(462, 1692, 66.0, array([[0.55191094]]))
(462, 1776, 62.0, array([[0.58448108]]))
(462, 1779, 51.0, array([[0.68707951]]))
(463, 132, 54.0, array([[0.05333873]]))
(463, 216, 61.0, array([[0.01887337]]))
(463, 240, 54.0, array([[0.08832063]]))
(463, 254, 73.0, array([[-0.05554891]]))
(463, 255, 75.0, array([[-0.05583868]]))
(463, 336, 65.0, array([[-0.02144081]]))
(463, 338, 54.0, array([[0.05239541]]))
(463, 339, 60.0, array([[0.02223785]]))
(463, 341, 60.0, array([[0.02577807]]))
(463, 345, 54.0, array([[0.06347976]]))
(463, 348, 70.0, array([[-0.04633531]]))
(463, 357, 53.0, array([[0.08186562]]))
(463, 960, 60.0, array([[0.00637478]]))
(463, 1080, 73.0, array([[-0.04898389]]))
(463, 1092, 57.0, array([[0.03054102]]))
(463, 1176, 52.0, array([[0.0654618]]))
(463, 1200, 75.0, array([[-0.05928472]]))
(463, 1203, 66.0, array([[-0.02618901]]))
(463, 1296, 80.0, array([[-0.09542897]]))
(463, 1299, 74.0, array([[-0.0631358]]))
(463, 1308, 68.6, array([[-0.04630915]]))
(463, 1320, 61.0, array([[-0.00419642]]))
(463, 1440, 70.0, array([[-0.03485457]]))
(463, 1443, 67.0, array([[-0.01077739]]))
(463, 1452, 59.0, array([[-0.01311314]]))
(463, 1560, 56.0, array([[-0.01194188]]))
(463, 1572, 73.0, array([[-0.05177197]]))
(463, 1656, 66.0, array([[-0.00651067]]))
(463, 1680, 72.0, array([[-0.05043792]]))
(463, 1683, 52.0, array([[0.07881647]]))
(463, 1692, 66.0, array([[-0.01610888]]))
(463, 1776, 62.0, array([[-0.00533739]]))
(463, 1779, 51.0, array([[0.09904739]]))
(464, 132, 54.0, array([[0.46466769]]))
(464, 216, 61.0, array([[0.43957236]]))
(464, 240, 54.0, array([[0.43192268]]))
(464, 254, 73.0, array([[0.31918335]]))
(464, 255, 75.0, array([[0.31393799]]))
(464, 336, 65.0, array([[0.37433924]]))
(464, 338, 54.0, array([[0.47854185]]))
(464, 339, 60.0, array([[0.42844856]]))
(464, 341, 60.0, array([[0.44336131]]))
(464, 345, 54.0, array([[0.47910898]]))
(464, 348, 70.0, array([[0.33476945]]))
(464, 357, 53.0, array([[0.48386959]]))
(464, 960, 60.0, array([[0.42676966]]))
(464, 1080, 73.0, array([[0.32790488]]))
(464, 1092, 57.0, array([[0.44109461]]))
(464, 1176, 52.0, array([[0.47369179]]))
(464, 1200, 75.0, array([[0.32124362]]))
(464, 1203, 66.0, array([[0.36826698]]))
(464, 1296, 80.0, array([[0.26919312]]))
(464, 1299, 74.0, array([[0.30240371]]))
(464, 1308, 68.6, array([[0.33831614]]))
(464, 1320, 61.0, array([[0.33899675]]))
(464, 1440, 70.0, array([[0.34882825]]))
(464, 1443, 67.0, array([[0.36939505]]))
(464, 1452, 59.0, array([[0.40490022]]))
(464, 1560, 56.0, array([[0.39904094]]))
(464, 1572, 73.0, array([[0.37858013]]))
(464, 1656, 66.0, array([[0.40919234]]))
(464, 1680, 72.0, array([[0.32891436]]))
(464, 1683, 52.0, array([[0.48810321]]))
(464, 1692, 66.0, array([[0.3671139]]))
(464, 1776, 62.0, array([[0.40086448]]))
(464, 1779, 51.0, array([[0.51235612]]))
(474, 132, 54.0, array([[0.53691761]]))
(474, 216, 61.0, array([[0.50582668]]))
(474, 240, 54.0, array([[0.51694626]]))
(474, 254, 73.0, array([[0.39464554]]))
(474, 255, 75.0, array([[0.38936776]]))
(474, 336, 65.0, array([[0.44625492]]))
(474, 338, 54.0, array([[0.54558128]]))
(474, 339, 60.0, array([[0.5000245]]))
(474, 341, 60.0, array([[0.50829107]]))
(474, 345, 54.0, array([[0.55115205]]))
(474, 348, 70.0, array([[0.40847038]]))
(474, 357, 53.0, array([[0.56165962]]))
(474, 960, 60.0, array([[0.49540671]]))
(474, 1080, 73.0, array([[0.40638323]]))
(474, 1092, 57.0, array([[0.51340013]]))
(474, 1176, 52.0, array([[0.54684813]]))
(474, 1200, 75.0, array([[0.39454562]]))
(474, 1203, 66.0, array([[0.4396654]]))
(474, 1296, 80.0, array([[0.34623183]]))
(474, 1299, 74.0, array([[0.3795324]]))
(474, 1308, 68.6, array([[0.41146745]]))
(474, 1320, 61.0, array([[0.42560241]]))
(474, 1440, 70.0, array([[0.42250181]]))
(474, 1443, 67.0, array([[0.44612711]]))
(474, 1452, 59.0, array([[0.47198516]]))
(474, 1560, 56.0, array([[0.47220265]]))
(474, 1572, 73.0, array([[0.44317422]]))
(474, 1656, 66.0, array([[0.47636289]]))
(474, 1680, 72.0, array([[0.40333164]]))
(474, 1683, 52.0, array([[0.56349163]]))
(474, 1692, 66.0, array([[0.44186575]]))
(474, 1776, 62.0, array([[0.4737906]]))
(474, 1779, 51.0, array([[0.58234923]]))
(475, 132, 54.0, array([[-0.02694851]]))
(475, 216, 61.0, array([[-0.06069713]]))
(475, 240, 54.0, array([[0.00532711]]))
(475, 254, 73.0, array([[-0.13761666]]))
(475, 255, 75.0, array([[-0.13771797]]))
(475, 336, 65.0, array([[-0.10234842]]))
(475, 338, 54.0, array([[-0.02643837]]))
(475, 339, 60.0, array([[-0.05866898]]))
(475, 341, 60.0, array([[-0.05467824]]))
(475, 345, 54.0, array([[-0.0149666]]))
(475, 348, 70.0, array([[-0.12835274]]))
(475, 357, 53.0, array([[0.00347497]]))
(475, 960, 60.0, array([[-0.07345626]]))
(475, 1080, 73.0, array([[-0.1303287]]))
(475, 1092, 57.0, array([[-0.04883679]]))
(475, 1176, 52.0, array([[-0.01391629]]))
(475, 1200, 75.0, array([[-0.14031618]]))
(475, 1203, 66.0, array([[-0.10764482]]))
(475, 1296, 80.0, array([[-0.1769343]]))
(475, 1299, 74.0, array([[-0.14510956]]))
(475, 1308, 68.6, array([[-0.12775228]]))
(475, 1320, 61.0, array([[-0.08213212]]))
(475, 1440, 70.0, array([[-0.11663339]]))
(475, 1443, 67.0, array([[-0.09210484]]))
(475, 1452, 59.0, array([[-0.09422276]]))
(475, 1560, 56.0, array([[-0.0923431]]))
(475, 1572, 73.0, array([[-0.1309479]]))
(475, 1656, 66.0, array([[-0.08681709]]))
(475, 1680, 72.0, array([[-0.13225258]]))
(475, 1683, 52.0, array([[0.00014878]]))
(475, 1692, 66.0, array([[-0.0975326]]))
(475, 1776, 62.0, array([[-0.08616604]]))
(475, 1779, 51.0, array([[0.02040134]]))
(476, 132, 54.0, array([[0.45552409]]))
(476, 216, 61.0, array([[0.43529247]]))
(476, 240, 54.0, array([[0.40795866]]))
(476, 254, 73.0, array([[0.30995414]]))
(476, 255, 75.0, array([[0.30482377]]))
(476, 336, 65.0, array([[0.36671128]]))
(476, 338, 54.0, array([[0.47091582]]))
(476, 339, 60.0, array([[0.42011653]]))
(476, 341, 60.0, array([[0.43742183]]))
(476, 345, 54.0, array([[0.4717368]]))
(476, 348, 70.0, array([[0.32590596]]))
(476, 357, 53.0, array([[0.47486492]]))
(476, 960, 60.0, array([[0.42027158]]))
(476, 1080, 73.0, array([[0.31852132]]))
(476, 1092, 57.0, array([[0.43459462]]))
(476, 1176, 52.0, array([[0.46520148]]))
(476, 1200, 75.0, array([[0.31490264]]))
